Gia_tri,So_luong
"['texturing', 'lighting', 'rendering', 'uv unwrapping', 'modeling 3d']",1
"['scada', 'cad/cam', 'kiến thức về hệ thống điện', 'kiến thức về tự động hóa', 'plc programming', 'khả năng thích nghi']",1
"['tư vấn', 'kiến thức về an ninh mạng', 'kiến thức về hệ thống giám sát']",1
"['thiết kế đồ họa', 'kiểm soát chất lượng', 'quản lý dự án', 'giao tiếp hiệu quả', 'lãnh đạo nhóm']",1
"['tìm kiếm thông tin', 'nghiên cứu', 'phân tích', 'giao tiếp', 'lắng nghe', 'viết báo cáo', 'lập kế hoạch', 'sáng tạo', 'chủ động']",1
"['làm việc nhóm', 'tư duy logic', 'khả năng giải quyết vấn đề', 'kiến thức về lập trình (ít nhất một ngôn ngữ)', 'tìm hiểu và học hỏi nhanh']",1
"['thuyết trình', 'tư vấn', 'xây dựng mối quan hệ', 'giao tiếp', 'bán hàng']",1
"['kỹ năng chốt sale', 'kỹ năng giao tiếp và đàm phán', 'tiếng anh']",1
"['giao tiếp', 'bán hàng', 'thuyết phục', 'đàm phán', 'xây dựng mối quan hệ', 'tự tin', 'chịu được áp lực', 'phân tích thị trường']",1
"['kiến thức về mạng máy tính (tcp ip, routing, switching)', 'an ninh mạng cơ bản', 'quản trị hệ thống linux windows server', 'quản lý cơ sở dữ liệu (sql, mysql, postgresql)']",1
"['3d max', 'version control (git)', 'c# programming', 'game design principles', '3d modeling (basic understanding)', 'unity engine (experience with multiple versions)', 'software design principles (oop, solid, etc.)', 'c#', 'game', 'scripting for mobile platforms (android ios)']",1
"['thuyết trình', 'tìm kiếm khách hàng', 'xây dựng mối quan hệ', 'đàm phán', 'bán hàng b2b', 'làm việc nhóm', 'chủ động', 'giải quyết vấn đề', 'sale b2b', 'tiếng anh thương mại', 'tư vấn b2b', 'lắng nghe']",1
"['làm việc nhóm', 'giao tiếp', 'quản lý dự án', 'lãnh đạo', 'giải quyết vấn đề']",1
"['kiến thức về hệ điều hành (windows, linux)', 'kiến thức về mạng máy tính (tcp ip, routing, switching)', 'kỹ năng phân tích và giải quyết vấn đề', 'kiến thức về bảo mật mạng (firewall, ids ips, vpn)', 'kỹ năng lập trình (ít nhất một ngôn ngữ như python, java, c++)']",1
"['photoshop', 'adobe photoshop', 'thiết kế']",1
"['khả năng làm việc độc lập và nhóm', 'khả năng sáng tạo và tư duy hình ảnh', 'sử dụng thành thạo photoshop', 'sử dụng thành thạo illustrator', 'kiến thức về thiết kế đồ họa']",1
"['khả năng giải quyết vấn đề', 'lập trình cnc', 'đọc và hiểu bản vẽ kỹ thuật', 'sử dụng phần mềm cam (ví dụ: mastercam, powermill, fusion 360)', 'hiểu biết về gia công phay và tiện', '2d', 'kiến thức về cơ khí']",1
"['quản lý dự án', 'điều phối nguồn lực', 'giao tiếp', 'lập kế hoạch', 'giải quyết vấn đề']",1
"['hiểu biết về kỹ thuật thu âm, xử lý âm thanh', 'sử dụng phần mềm chỉnh sửa âm thanh chuyên nghiệp (adobe audition, pro tools, reaper, ...)', 'khả năng xử lý âm thanh hiệu ứng (sfx)']",1
"['khả năng giải quyết vấn đề', 'đọc và hiểu bản vẽ kỹ thuật', 'thành thạo phần mềm mastercam', 'hiểu biết về gia công cnc', 'kỹ năng lập trình g code']",1
"['javascript', 'php', 'node.js', 'lãnh đạo nhóm']",1
"['khả năng giao tiếp tốt', 'khả năng làm việc nhóm', 'khả năng sáng tạo và tư duy hình ảnh', 'sử dụng thành thạo phần mềm thiết kế đồ họa (adobe photoshop, illustrator, indesign)', 'kiến thức về thiết kế logo và thương hiệu']",1
"['khả năng làm việc độc lập và theo nhóm', 'khả năng sáng tạo và tư duy hình ảnh tốt', 'hiểu biết về nguyên tắc thiết kế đồ họa (màu sắc, bố cục, typography)', 'sử dụng thành thạo phần mềm thiết kế đồ họa (photoshop, illustrator, coreldraw)', 'khả năng giao tiếp và trình bày ý tưởng hiệu quả']",1
"['khả năng làm việc độc lập và nhóm', 'kiến thức về nguyên tắc thiết kế (màu sắc, bố cục, typography)', 'khả năng sáng tạo và tư duy hình ảnh', 'khả năng quản lý thời gian và đáp ứng deadline', 'chỉnh sửa ảnh', 'am hiểu về xu hướng thiết kế hiện đại', 'hiểu biết về ux ui design']",1
"['kỹ năng giao tiếp', 'kỹ năng đàm phán', 'kỹ năng bán hàng', 'kỹ năng xây dựng mối quan hệ', 'kỹ năng phân tích thị trường', 'kỹ năng làm việc nhóm', 'kiến thức về sản phẩm dịch vụ', 'kỹ năng quản lý kênh phân phối']",1
"['adobe photoshop', 'adobe illustrator', 'tư duy sáng tạo', 'kỹ năng thiết kế', 'khả năng làm việc nhóm']",1
"['c c++ programming', 'embedded systems design', 'real time programming', 'digital signal processing (dsp) algorithms', 'arm cortex processors (or similar)']",1
"['photoshop', 'photoshop 2d']",1
"['vận hành máy cnc', 'kiểm tra chất lượng sản phẩm', 'đọc hiểu bản vẽ kỹ thuật', 'sử dụng các dụng cụ đo kiểm', 'bảo trì máy cnc cơ bản']",1
"['agile/scrum', 'product backlog management', 'stakeholder management', 'prioritization', 'communication']",1
"['branding', 'typography', 'adobe creative suite (photoshop, illustrator, indesign)', 'layout design', 'visual communication']",1
"['adobe photoshop', 'hiểu biết về in ấn']",1
"['power apps', 'power automate', 'dataverse', 'sharepoint', 'microsoft 365']",1
"['tư duy thiết kế', 'thiết kế giao diện người dùng (ui)', 'thiết kế trải nghiệm người dùng (ux)', 'nghiên cứu người dùng', 'xây dựng wireframe và prototype']",1
"['kỹ năng lập trình python', 'kiến thức về các thuật toán học tăng cường (q learning, sarsa, dqn, a2c, ppo, ...)', 'hiểu biết về các khái niệm cốt lõi của học tăng cường (agent, environment, reward, state, action, policy)', 'kinh nghiệm làm việc với các thư viện học máy như tensorflow, pytorch', 'khả năng thiết kế và triển khai các môi trường mô phỏng']",1
"['kiến thức về kiểm thử phần mềm', 'hiểu biết về ci cd', 'kinh nghiệm viết test case', 'kinh nghiệm sử dụng các công cụ kiểm thử tự động (selenium, junit, testng, cucumber, cypress,...)', 'kỹ năng lập trình (java, python, c#, javascript,...)']",1
"['thiết kế đồ họa', 'kinh nghiệm làm việc với các nền tảng thương mại điện tử', 'hiểu biết về in ấn và gia công sản phẩm']",1
"['vận hành máy phay cnc', 'đọc hiểu bản vẽ kỹ thuật', 'kiểm tra chất lượng sản phẩm', 'sử dụng các dụng cụ đo kiểm (thước cặp, panme,...)', 'lập trình cnc (g code)']",1
"['css', 'html', 'javascript', 'responsive design', 'quản lý phiên bản (git)', 'kiến thức về ux ui']",1
"['làm việc nhóm', 'giao tiếp tốt', 'kỹ năng nghiên cứu', 'khả năng học hỏi nhanh', 'chăm chỉ, cẩn thận']",1
"['vẽ tay', 'phác thảo', 'sử dụng phần mềm thiết kế 2d (adobe photoshop, illustrator, krita,...)', 'hiểu biết về màu sắc', 'hiểu biết về bố cục', 'thiết kế background', 'thiết kế nhân vật', 'animation 2d cơ bản', 'kỹ năng quản lý thời gian', 'kỹ năng giao tiếp (để trao đổi ý tưởng với khách hàng đồng nghiệp)']",1
"['adobe photoshop', 'adobe indesign']",1
"['dựng phim', 'thiết kế đồ họa', 'quay phim', 'chụp ảnh', 'sử dụng phần mềm thiết kế (adobe photoshop, illustrator, premiere, after effects)']",1
"['kỹ năng bán hàng', 'kỹ năng giao tiếp', 'kỹ năng đàm phán', 'kỹ năng xây dựng mối quan hệ', 'kỹ năng thuyết trình', 'kỹ năng phân tích thị trường', 'kỹ năng lập kế hoạch kinh doanh', 'kỹ năng tìm kiếm khách hàng tiềm năng', 'kỹ năng chăm sóc khách hàng', 'kỹ năng sử dụng tin học văn phòng', 'kỹ năng làm việc độc lập', 'kỹ năng chịu áp lực cao', 'kỹ năng tự tạo động lực']",1
"['quản lý đội nhóm', 'lập trình', 'quản lý dự án', 'phân tích thiết kế hệ thống', 'giải quyết vấn đề']",1
"['kỹ năng giảng dạy và truyền đạt kiến thức hiệu quả', 'kiến thức sâu rộng về an toàn thông tin và bảo mật', 'khả năng đánh giá và phân tích rủi ro an ninh mạng', 'hiểu biết về các tiêu chuẩn và quy định bảo mật thông tin']",1
"['3d max', '3d modeling', 'texturing', 'lighting', 'rendering', '3d design software (e.g., maya, 3ds max, blender)', '3d artist']",1
"['thiết kế đồ họa', 'khả năng sáng tạo và tư duy hình ảnh', 'am hiểu về xu hướng thiết kế', 'sử dụng phần mềm thiết kế (adobe photoshop, illustrator, coreldraw)', 'hiểu biết về in ấn và kỹ thuật in (print on demand)']",1
"['giao tiếp', 'kỹ năng thuyết trình', 'kỹ năng viết báo cáo', 'tiếng nhật (n2 trở lên)', 'tiếng việt (thành thạo)']",1
"['javascript/typescript', 'nestjs', 'nextjs', 'react', 'node.js']",1
"['react native', 'javascript/typescript', 'redux context api', 'restful apis', 'mobile ui ux']",1
"['game artist', 'pts', 'pts']",1
"['ui', 'phát triển sản phẩm', 'nghiên cứu thị trường', 'quản lý sản phẩm', 'giao tiếp hiệu quả', 'phân tích thị trường và khách hàng', 'xây dựng chiến lược sản phẩm', 'product discovery', 'product delivery', 'kiểm tra và đánh giá sản phẩm', 'thiết kế prototype', 'product designer', 'english advanced', 'ai', 'lowcode', 'uiux']",1
"['xây dựng và duy trì mối quan hệ khách hàng', 'kỹ năng giao tiếp và thuyết trình', 'quản lý thời gian và công việc hiệu quả', 'kỹ năng bán hàng và đàm phán', 'hiểu biết về chu kỳ bán hàng (sales cycle)']",1
"['sql', 'database design', 'data modeling', 'performance tuning', 'database management']",1
"['kỹ năng giao tiếp', 'kỹ năng giải quyết vấn đề', 'kỹ năng phân tích', 'kỹ năng quản lý nhóm', 'kiến thức về quy trình kiểm thử phần mềm']",1
"['docker', 'aws', 'kubernetes', 'ci/cd', 'terraform', 'devops']",1
"['phân tích dữ liệu', 'chiến lược tiếp thị', 'quảng cáo trên mạng xã hội (facebook, instagram, tiktok)', 'tạo nội dung quảng cáo', 'quảng cáo tìm kiếm (google ads)', 'viết nội dung hấp dẫn', 'thống kê và phân tích dữ liệu', 'hiểu biết về a b testing']",1
"['quản trị hệ thống', 'khắc phục sự cố hệ thống', 'quản trị cơ sở dữ liệu', 'bảo mật hệ thống', 'sao lưu và phục hồi dữ liệu', 'làm việc nhóm', 'quản lý dự án', 'giám sát hệ thống', 'giải quyết vấn đề']",1
"['css', 'html', 'javascript', 'front-end', 'vue.js', 'restful apis']",1
"['linux', 'unix', 'windows', 'oracle', 'mysql cluster']",1
"['kỹ năng giao tiếp và đàm phán', 'xây dựng và duy trì mối quan hệ khách hàng', 'phân tích nhu cầu khách hàng', 'kỹ năng thuyết trình và thuyết phục', 'hiểu biết về thị trường phần mềm']",1
"['kỹ năng xây dựng mối quan hệ', 'kỹ năng đàm phán và thương lượng', 'kỹ năng quản lý khách hàng', 'kỹ năng bán hàng b2b', 'hiểu biết về thị trường bfsi ent']",1
"['kỹ năng viết testcase', 'kiến thức về quy trình kiểm thử phần mềm', 'ngôn ngữ nhật bản (n3 trở lên)', 'kỹ năng báo cáo lỗi (bug report)', 'kỹ năng thực hiện test case (test manual, automation)']",1
"['kiểm soát phiên bản (git)', 'hiểu biết về kiến trúc phần mềm (mvc, mvvm, clean architecture)', 'làm việc với restful apis và json', 'lập trình mobile (ios, android hoặc cross platform)', 'nắm vững ít nhất một ngôn ngữ lập trình (swift objective c, java kotlin, react native, flutter, xamarin)', 'kỹ năng giao tiếp tốt', 'khả năng làm việc độc lập và làm việc nhóm']",1
"['kỹ năng giải quyết vấn đề', 'giao tiếp tốt', 'khả năng học hỏi nhanh', 'khả năng làm việc nhóm', 'thành thạo tin học văn phòng (word, excel, powerpoint)']",1
"['sáng tạo', 'sử dụng thành thạo các phần mềm thiết kế (photoshop, illustrator, indesign)', 'tư duy thẩm mỹ']",1
"['kỹ năng giao tiếp', 'làm việc nhóm', 'phân tích dữ liệu', 'hiểu biết về ai', 'viết prompt', 'kỹ năng lập trình cơ bản (python, javascript)']",1
"['an toàn thông tin', 'thiết kế giao diện người dùng (ui)', 'thiết kế trải nghiệm người dùng (ux)', 'nghiên cứu người dùng', 'xây dựng wireframe và prototype', 'kiến thức về design system']",1
"['khả năng đọc và hiểu tài liệu kỹ thuật', 'kiến thức cơ bản về an ninh mạng', 'tư duy logic và giải quyết vấn đề', 'kỹ năng lập trình cơ bản (python, java, c++)', 'hiểu biết về các lỗ hổng bảo mật ứng dụng']",1
"['phân tích dữ liệu', 'sql', 'python', 'r', 'thống kê', 'xử lý dữ liệu', 'truy vấn dữ liệu', 'database', 'data driven', 'xử lý data', 'data policy', 'data entry', 'data', 'data mining', 'databricks', 'datalake', 'data model', 'data pool', 'big data', 'business intelligence']",1
"['khả năng sáng tạo và tư duy hình ảnh tốt', 'sử dụng thành thạo phần mềm thiết kế đồ họa (ví dụ: adobe photoshop, illustrator, indesign, coreldraw)', 'khả năng làm việc nhóm và giao tiếp tốt', 'khả năng học hỏi nhanh và tiếp thu kiến thức mới', 'kiến thức cơ bản về thiết kế đồ họa, bố cục, màu sắc, typography', 'designer', 'photoshop', 'photoeditor']",1
"['kiến thức chuyên môn vững chắc trong lĩnh vực cntt, thiết kế, điện tử viễn thông, truyền thông đa phương tiện hoặc sư phạm kỹ thuật', 'kỹ năng giảng dạy, truyền đạt kiến thức hiệu quả', 'kỹ năng giao tiếp tốt, tạo mối quan hệ tốt với học sinh sinh viên', 'khả năng quản lý lớp học, duy trì kỷ luật', 'khả năng chuẩn bị bài giảng, tài liệu học tập']",1
"['làm việc nhóm', 'giao tiếp', 'tư duy sáng tạo', 'thiết kế game', 'giải quyết vấn đề']",1
"['adobe photoshop', 'adobe illustrator', 'thiết kế đồ họa', 'tư duy sáng tạo']",1
"['tư duy sáng tạo', 'kỹ năng thiết kế', 'sử dụng phần mềm thiết kế (photoshop, illustrator, indesign, autocad, sketch,...)', 'kỹ năng giao tiếp', 'kỹ năng làm việc nhóm']",1
"['data analyst', 'da', 'phân tích dữ liệu', 'sql', 'python hoặc r', 'trực quan hóa dữ liệu (tableau, power bi)', 'thống kê']",1
"['thiết kế giao diện người dùng (ui)', 'thiết kế trải nghiệm người dùng (ux)', 'nghiên cứu người dùng', 'xây dựng wireframe và prototype', 'sử dụng các công cụ thiết kế (figma, sketch, adobe xd)', 'android', 'designer', 'ios', 'ux/ui design', 'kỹ năng giao tiếp', 'kỹ năng đàm phán', 'kỹ năng thuyết phục', 'kỹ năng viết ux writing']",1
"['product strategy', 'market research', 'roadmap planning', 'prioritization', 'communication', 'data analysis']",1
['quản trị hệ thống website'],1
"['làm việc nhóm', 'afc', 'giao tiếp', 'phân tích dữ liệu', 'nghiên cứu thị trường', 'quản lý dự án', 'giải quyết vấn đề', 'bpm', 'xây dựng sản phẩm', 'hệ thống t24']",1
"['khả năng sáng tạo và tư duy hình ảnh', 'sử dụng thành thạo phần mềm thiết kế đồ họa (photoshop, illustrator, indesign)', 'kiến thức về thiết kế đồ họa, bố cục, màu sắc, typography']",1
"['angular (8+)', 'html/css', 'javascript/typescript', 'restful apis', 'backend development (node.js, python, java, etc.)']",1
"['kỹ năng làm việc nhóm', 'kỹ năng giao tiếp tốt', 'khả năng học hỏi nhanh', 'kỹ năng phân tích và giải quyết vấn đề']",1
"['python', 'docker', 'api development', 'machine learning', 'cloud computing (aws, azure, gcp)']",1
"['đàm phán thương lượng', 'kỹ năng giao tiếp, thuyết trình tốt', 'presales', 'phân tích nhu cầu khách hàng', 'xây dựng đề xuất giải pháp', 'hiểu biết về phần mềm erp']",1
"['java', 'spring framework (spring boot, spring mvc, spring data)', 'restful apis', 'database design (sql or nosql)', 'data structures and algorithms', 'design patterns', 'ci cd pipelines', 'message queues (kafka, rabbitmq)', 'microservices architecture', 'cloud platforms (aws, azure, gcp)']",1
"['lightroom', 'adobe photoshop', 'adobe illustrator', 'tư duy sáng tạo', 'thiết kế đồ họa']",1
"['cloud computing (aws, azure, gcp)', 'scripting (bash, python, powershell)', 'containerization (docker, kubernetes)', 'linux windows system administration', 'networking (tcp ip, dns, vpn)']",1
"['giải quyết vấn đề', 'khả năng làm việc độc lập', 'giao tiếp tiếng anh (trôi chảy)', 'kiến thức cơ bản về it (phần cứng, phần mềm, mạng)', 'khả năng làm việc theo ca (đêm)']",1
"['khả năng sử dụng máy tính thành thạo', 'nhập liệu chính xác', 'khả năng gõ máy nhanh và chính xác', 'chính xác, tỉ mỉ, cẩn thận', 'khả năng làm việc với các phần mềm văn phòng (excel, word)']",1
"['khả năng làm việc độc lập và nhóm', 'khả năng sáng tạo và tư duy hình ảnh tốt', 'hiểu biết về nguyên tắc thiết kế (màu sắc, bố cục, typography)', 'sử dụng thành thạo phần mềm đồ họa (photoshop, illustrator, indesign)', 'khả năng thiết kế logo, banner, poster, brochure...', 'kỹ năng thiết kế đồ họa', 'thiết kế đồ họa 2d', 'thiết kế đồ họa (in ấn)']",1
"['quản trị hệ thống mạng', 'tcp/ip', 'dns', 'dhcp', 'vpn']",1
"['reactjs', '.net', 'javascript', 'c#', 'html', 'css', 'restful apis', 'git', 'typescript', 'sql server postgresql']",1
"['khả năng làm việc độc lập và nhóm', 'khả năng sáng tạo và tư duy hình ảnh', 'khả năng giao tiếp và trình bày ý tưởng', 'sử dụng thành thạo phần mềm đồ họa (photoshop, illustrator, indesign)', 'kỹ năng thiết kế đồ họa (typography, màu sắc, bố cục)']",1
"['thiết kế đồ họa', 'sử dụng phần mềm thiết kế (adobe photoshop, illustrator, indesign)', 'sáng tạo', 'thẩm mỹ tốt', 'hiểu biết về màu sắc và bố cục']",1
"['css', 'html', 'javascript', 'reactjs', 'restful api']",1
"['apex', 'visualforce', 'soql', 'sosl', 'salesforce apis (rest, soap)']",1
"['google analytics', 'seo (tối ưu hóa công cụ tìm kiếm)', 'quảng cáo trên mạng xã hội (facebook, instagram, tiktok, v.v.)', 'phân tích dữ liệu marketing', 'sem (quảng cáo tìm kiếm)']",1
"['business analyst', 'hrm', 'phân tích nghiệp vụ', 'thu thập yêu cầu', 'phân tích dữ liệu', 'design thinking']",1
"['c#', 'restful apis', 'asp.net mvc or asp.net core mvc', '.net (framework, core, or .net)', 'databases (sql server, postgresql, mysql, etc.)']",1
"['illustrator', 'photoshop', 'thiết kế đồ họa', 'thiết kế', 'design']",1
"['javascript', 'react', 'node.js', 'html/css', 'sql nosql databases']",1
"['khắc phục sự cố máy tính', 'hỗ trợ người dùng', 'kiến thức về phần cứng máy tính', 'kiến thức về phần mềm máy tính', 'hệ điều hành windows macos linux']",1
"['android sdk', 'kotlin/java', 'restful apis', 'git', 'android jetpack (compose, navigation, viewmodel, livedata)']",1
"['làm việc nhóm', 'kiểm tra chất lượng', 'tuân thủ quy trình', 'đóng gói sản phẩm', 'sử dụng máy móc đóng gói']",1
"['phân tích rủi ro bảo mật', 'kiến thức về an ninh mạng', 'kiến thức về các hệ thống mạng', 'xử lý sự cố bảo mật', 'kiến thức về các hệ điều hành (windows, linux)']",1
"['quản lý sản phẩm', 'phân tích yêu cầu', 'quản lý backlog', 'xây dựng roadmap sản phẩm', 'ưu tiên hóa các tính năng']",1
"['java', 'javascript', 'nodejs', 'cloud', 'good english', 'docker, k8s, ci/cd', 'api', 'cloud computing (aws, azure, gcp)', 'docker và kubernetes']",1
"['phân tích log', 'kiến thức về hệ điều hành (windows, linux)', 'sử dụng siem (security information and event management)', 'kiến thức về mạng (tcp ip, dns, http)', 'phát hiện xâm nhập (ids ips)']",1
"['kiến thức về bảo mật thông tin', 'giải quyết sự cố hệ thống', 'cấu hình thiết bị mạng (router, switch, firewall)', 'triển khai hệ thống mạng', 'quản lý hệ thống server (windows, linux)', 'mcsa', 'ccna']",1
"['thiết kế game', 'kiểm thử game', 'lập trình game (ít nhất 1 ngôn ngữ)', 'cân bằng game', 'thiết kế level cốt truyện']",1
"['problem-solving', 'version control (git)', 'c# programming', 'unity game engine', 'game design principles']",1
"['thiết kế đồ họa', 'khả năng sáng tạo và tư duy hình ảnh tốt', 'hiểu biết về xu hướng thiết kế hiện đại', 'sử dụng thành thạo phần mềm thiết kế (photoshop, illustrator, indesign)', 'kỹ năng phối màu và bố cục']",1
"['phân tích nghiệp vụ', 'thu thập yêu cầu', 'mô hình hóa quy trình', 'giao tiếp']",1
"['kiến thức về hệ điều hành (windows, linux)', 'khả năng xử lý sự cố', 'kiến thức về mạng máy tính (tcp ip, dns, dhcp)', 'kỹ năng giám sát hệ thống', 'kỹ năng khắc phục sự cố phần cứng và phần mềm']",1
"['kỹ năng giải quyết vấn đề', 'khả năng làm việc nhóm', 'khả năng quản lý thời gian hiệu quả', 'sử dụng thành thạo các phần mềm văn phòng (word, excel, powerpoint)', 'kiến thức về máy tính và phần mềm cơ bản', 'tiếng anh giao tiếp tốt (ưu tiên)', 'khả năng tìm kiếm thông tin và giải quyết vấn đề một cách độc lập', 'tiếng anh giao tiếp tốt', 'kỹ năng phân tích dữ liệu', 'kinh nghiệm làm việc với các hệ thống quản lý cơ sở dữ liệu (sql, nosql)']",1
"['photoshop', 'ai', 'adobe illustrator', 'thiết kế đồ họa', 'adobe premiere']",1
"['thiết kế đồ họa', 'dựng video', 'sử dụng thành thạo các phần mềm thiết kế (adobe photoshop, illustrator, premiere, after effects)', 'kỹ năng quay phim, chụp ảnh', 'biên tập video']",1
"['kỹ năng giao tiếp', 'kỹ năng thuyết trình', 'kỹ năng giải quyết vấn đề', 'kiến thức về sản phẩm dịch vụ', 'kỹ năng phân tích yêu cầu']",1
"['kiến thức về quy trình kiểm thử phần mềm', 'kỹ năng viết test case', 'kỹ năng thực hiện test case', 'kỹ năng báo cáo lỗi (bug report)', 'kỹ năng phân tích và đánh giá kết quả kiểm thử']",1
"['css', 'git', 'html', 'javascript', 'debugging']",1
"['kỹ năng giao tiếp', 'kỹ năng đàm phán', 'kỹ năng thuyết phục', 'kỹ năng quản lý thời gian', 'kỹ năng tìm kiếm khách hàng tiềm năng (lead generation)', 'kinh nghiệm làm việc trong lĩnh vực tương tự']",1
"['thiết kế đồ họa', 'quản lý dự án', 'adobe creative suite (photoshop, illustrator, indesign)', 'kiến thức về màu sắc và bố cục', 'kỹ năng giao tiếp và trình bày']",1
"['photoshop', 'sáng tạo', 'tư duy thẩm mỹ', 'chụp ảnh']",1
"['it helpdesk', 'quản lý công việc', 'công nghệ thông tin', 'quản trị mạng', 'it  phần cứng']",1
"['illustrator', 'photoshop', 'adobe photoshop']",1
"['kỹ năng giao tiếp', 'kỹ năng giải quyết vấn đề', 'kỹ năng làm việc nhóm', 'kiến thức về quy trình sản xuất', 'kỹ năng phân tích quy trình']",1
"['illustrator', 'photoshop', 'ai', 'thiết kế đồ họa', 'thiết kế', 'thiết kế đồ họa', 'truyền thông quảng cáo']",1
"['marketing online', 'giao tiếp', 'chăm sóc khách hàng online', 'giải quyết vấn đề', 'sử dụng mạng xã hội', 'nghiên cứu thị trường']",1
"['lập trình', 'cấu trúc dữ liệu', 'giải thuật', 'phân tích độ phức tạp', 'toán rời rạc']",1
"['game editor', 'gamemaker', 'microsoft office']",1
"['game', 'gamemaker', 'gamemaker']",1
"['python', 'machine learning', 'c/c++', 'deep learning', 'tensorflow/pytorch', 'embedded systems', 'rtos', 'linux kernel', 'testing and validation', 'communication protocols (uart, spi, i2c)', 'optimization techniques', 'hardware acceleration']",1
"['html/css', 'javascript', 'reactjs/angular/vuejs', 'node.js/python/java', 'restful apis']",1
"['python', 'nlp', 'tensorflow', 'pytorch', 'llm', 'ai engineer']",1
"['vẽ tay', 'vẽ kỹ thuật số', 'sử dụng phần mềm vẽ (ví dụ: photoshop, clip studio paint)', 'hiểu biết về giải phẫu học', 'hiểu biết về phối cảnh']",1
"['kiến thức về mạng máy tính (tcp ip, routing, switching)', 'kiến thức về cơ sở dữ liệu (sql, nosql)', 'quản trị hệ thống linux windows', 'giải quyết sự cố hệ thống', 'tự động hóa hệ thống (scripting: bash, powershell, python)']",1
"['html/css', 'javascript', 'seo onpage', 'seo offpage', 'google analytics', 'seo', 'seo web', 'seo onpage & offpage']",1
"['ms sql', 'python', 'sql', 'sql server', 'kỹ năng phân tích kinh doanh', 'data analysis', 'phân tích dữ liệu', 'phân tích đánh giá', 'powerbi', 'data analyst', 'data analytics', 'business intelligence', 'trực quan hóa dữ liệu', 'superset', 'r studio', 'tableau', 'data visualization']",1
"['ai', 'nlp', 'computer vision', 'phân tích dữ liệu', 'data scientist', 'machine learning', 'data science', 'llm', 'ai engineer', 'genai', 'lập trình python', 'xây dựng mô hình ai', 'làm việc với các thư viện ai (tensorflow, pytorch, scikit learn)', 'kiến thức về các thuật toán học máy (machine learning)']",1
"['khả năng làm việc nhóm', 'khả năng sáng tạo và tư duy hình ảnh', 'sử dụng thành thạo photoshop', 'sử dụng thành thạo illustrator', 'kiến thức về thiết kế đồ họa cơ bản (màu sắc, bố cục, typography)']",1
"['blockchain technology', 'product management', 'agile methodologies', 'communication']",1
"['làm việc nhóm', 'tin học văn phòng', 'giao tiếp']",1
"['đàm phán', 'giao tiếp', 'phân tích nghiệp vụ', 'giải quyết vấn đề', 'tư vấn kỹ thuật', 'kiến thức về it']",1
"['git', 'rest apis', 'javascript (es6+)', 'reactjs (hooks, context, state management)', 'html, css']",1
"['java', 'software architecture', 'system design', 'cloud computing (e.g., aws, azure, gcp)', 'microservices']",1
"['kỹ năng giao tiếp', 'kỹ năng phân tích yêu cầu', 'kiến thức về kiểm thử phần mềm', 'kỹ năng viết test case', 'kỹ năng báo cáo lỗi']",1
"['an ninh mạng', 'giải quyết sự cố hệ thống', 'kiến trúc hệ thống', 'quản lý hệ thống it', 'quản lý dự án it']",1
"['ua marketing', 'mobile app marketing', 'user acquisition', 'performance marketing', 'a b testing']",1
"['javascript', 'html/css', 'database management (sql, nosql)', 'restful api design', 'backend framework (node.js, python django, ruby on rails, java spring)', 'microservices architecture', 'cloud computing (aws, azure, gcp)']",1
"['git', 'react native', 'rest apis', 'javascript (es6+)', 'redux (or similar state management)']",1
"['machine learning', 'deep learning', 'python', 'tensorflow/pytorch', 'data analysis']",1
"['sử dụng phần mềm thiết kế (photoshop, illustrator, figma, adobe xd)', 'tư duy sáng tạo', 'khả năng học hỏi nhanh', 'kỹ năng làm việc nhóm', 'kỹ năng giao tiếp']",1
"['reactjs', 'html/css', 'restful apis', 'javascript (es6+)', 'redux context api']",1
"['kỹ năng viết báo cáo', 'kỹ năng giao tiếp hiệu quả', 'kiến thức về quy trình phát triển phần mềm', 'hiểu biết về các tiêu chuẩn chất lượng (iso, cmmi, six sigma)', 'kỹ năng phân tích và đánh giá quy trình']",1
"['kiến thức về học máy (machine learning) và học sâu (deep learning)', 'xử lý ảnh video bằng python', 'thành thạo các thư viện xử lý ảnh video (opencv, tensorflow, pytorch)', 'kiến thức về các thuật toán xử lý ảnh video (phân đoạn ảnh, phát hiện vật thể, theo dõi vật thể, ...)', 'xây dựng và huấn luyện mô hình học sâu']",1
"['linux system administration', 'windows server administration', 'cloud computing (aws, azure, gcp)', 'scripting (python, bash, powershell)', 'networking (tcp ip, dns, vpn)']",1
"['kiểm soát rủi ro', 'đánh giá rủi ro', 'quản lý rủi ro', 'phân tích rủi ro', 'an ninh thông tin', 'kỹ năng phân tích dữ liệu', 'kỹ năng viết tài liệu', 'kiến thức về các tiêu chuẩn và khung quản lý rủi ro (ví dụ: iso 27001, nist)', 'kinh nghiệm làm việc với các hệ thống và ứng dụng cntt']",1
"['react native', 'restful apis', 'redux context api', 'javascript/typescript', 'native modules (ios android)']",1
