job_id,title,job_field,company,salary_max,salary_min,salary_negotiable,location_city,posted_date,skills,industry,job_level,source
tcv_0399,Chuyên viên IT Security,Security,CÔNG TY TNHH PENTASECURITY VINA,15000000.0,11000000.0,0.0,Hà Nội,13/09/2025,"['phân tích log', 'Kiến Thức Về Hệ Điều Hành (windows, Linux)', 'Sử Dụng Siem (security Information And Event Management)', 'Kiến Thức Về Mạng (tcp Ip, Dns, Http)', 'Phát Hiện Xâm Nhập (ids Ips)']","['Chuyên môn Chuyên viên IT Security', 'An ninh mạng']",Mid,TopCV
tcv_0400,Công nghệ thông tin khác,Other,CÔNG TY CỔ PHẦN CÔNG NGHỆ ICEO,18000000.0,10000000.0,0.0,Hà Nội,13/09/2025,"['Kiến Thức Về Ai Ml', 'Giải quyết vấn đề', 'Giao Tiếp Kỹ Thuật', 'Phân tích dữ liệu', 'Lập Trình (python)']",['Chuyên môn Công nghệ thông tin khác'],Junior,TopCV
tcv_0401,Kinh doanh phần mềm,Sales,CÔNG TY CỔ PHẦN GIẢI PHÁP TỰ ĐỘNG HÓA KỸ THUẬT VIỆT NAM (AES VIỆT NAM),50000000.0,30000000.0,0.0,Hà Nội,13/09/2025,"['Xây dựng mối quan hệ', 'Quản Lý Dự Án', 'Kỹ Năng Giao Tiếp Và Đàm Phán', 'Lập Kế Hoạch Và Chiến Lược Kinh Doanh', 'Phân Tích Thị Trường Và Khách Hàng']","['Chuyên môn Kinh doanh phần mềm', 'Direct Sales', 'B2B', 'Có hỗ trợ Data']",Junior,TopCV
tcv_0402,Network Engineer,Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ GIẢI PHÁP THI THIÊN,18000000.0,12000000.0,0.0,Hồ Chí Minh,12/09/2025,"['Kiến Thức Về Bảo Mật Thông Tin', 'Giải Quyết Sự Cố Hệ Thống', 'Cấu Hình Thiết Bị Mạng (router, Switch, Firewall)', 'Triển Khai Hệ Thống Mạng', 'Quản Lý Hệ Thống Server (windows, Linux)', 'MCSA', 'CCNA']","['Chuyên môn Network Engineer', 'Tiếng Anh Đọc hiểu']",Junior,TopCV
tcv_0403,Game Design,Developer,CÔNG TY CỔ PHẦN SUN.STUDIO,0.0,0.0,1.0,Hồ Chí Minh,31/10/2025,"['Thiết Kế Game', 'Kiểm Thử Game', 'Lập Trình Game (ít Nhất 1 Ngôn Ngữ)', 'Cân Bằng Game', 'Thiết Kế Level Cốt Truyện']","['Chuyên môn Game Design', 'Game', 'Nghỉ thứ 7']",Intern,TopCV
tcv_0404,Thiết kế đồ họa (Graphic Design),Design,Công ty TNHH Phân Phối Phát Việt,22000000.0,17000000.0,0.0,Hà Nội,12/09/2025,[],['Chuyên môn Thiết kế đồ họa (Graphic Design)'],Mid,TopCV
tcv_0405,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH IZ HOME,13000000.0,10000000.0,0.0,Hà Nội,11/09/2025,"['Adobe Photoshop', 'Adobe Illustrator', 'Tư duy sáng tạo', 'Thiết kế đồ họa', 'Typography']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Nghỉ thứ 7']",Junior,TopCV
tcv_0406,Software Engineer,Developer,CÔNG TY TNHH CÔNG NGHỆ RIKAI,0.0,0.0,1.0,Hà Nội,11/09/2025,"['Quản Lý Dự Án', 'Lãnh Đạo Nhóm', 'Giao tiếp', 'Giải quyết vấn đề', 'Ra Quyết Định']","['Chuyên môn Software Engineer', 'Nghỉ thứ 7']",Mid,TopCV
tcv_0407,Chief Information Officer (CIO),Infrastructure,Công ty Cổ phần Tập đoàn Karofi,156000000.0,78000000.0,0.0,Hà Nội,11/09/2025,"['Lãnh đạo', 'Quản Lý Dự Án', 'Quản Lý Đội Nhóm', 'Phân Tích Nghiệp Vụ', 'Phát Triển Phần Mềm']","['Chuyên môn Chief Information Officer (CIO)', 'IT - Phần mềm', 'Tiếng Anh Giao tiếp thành thạo', 'Tuổi 35 - 50']",Mid,TopCV
tcv_0408,Game Developer,Developer,SonatGame Studio,13000000.0,13000000.0,0.0,Hà Nội,27/09/2025,"['Problem-solving', 'Version Control (git)', 'C# Programming', 'Unity Game Engine', 'Game Design Principles']","['Chuyên môn Game Developer', 'Game', 'IT - Phần mềm', 'Nghỉ thứ 7']",Intern,TopCV
tcv_0409,Thiết kế đồ họa (Graphic Design),Design,Công ty TNHH Phân Phối Phát Việt,17000000.0,14000000.0,0.0,Hà Nội,12/09/2025,"['Thiết kế đồ họa', 'Khả Năng Sáng Tạo Và Tư Duy Hình Ảnh Tốt', 'Hiểu Biết Về Xu Hướng Thiết Kế Hiện Đại', 'Sử Dụng Thành Thạo Phần Mềm Thiết Kế (photoshop, Illustrator, Indesign)', 'Kỹ Năng Phối Màu Và Bố Cục']",['Chuyên môn Thiết kế đồ họa (Graphic Design)'],Junior,TopCV
tcv_0410,Business Analyst (Phân tích nghiệp vụ),Data,Công ty Cổ phần 1OFFICE,18000000.0,10000000.0,0.0,Hà Nội,11/09/2025,"['Phân Tích Nghiệp Vụ', 'Thu Thập Yêu Cầu', 'Mô Hình Hóa Quy Trình', 'Giao tiếp']","['Chuyên môn Business Analyst (Phân tích nghiệp vụ)', 'Nghỉ thứ 7']",Junior,TopCV
tcv_0411,Technical Leader,Infrastructure,Công Ty TNHH Thương Mại & Xuất Nhập Khẩu Nhất Lâm,15000000.0,11000000.0,0.0,Hồ Chí Minh,11/09/2025,"['Kiến Thức Về Hệ Điều Hành (windows, Linux)', 'Khả Năng Xử Lý Sự Cố', 'Kiến Thức Về Mạng Máy Tính (tcp Ip, Dns, Dhcp)', 'Kỹ Năng Giám Sát Hệ Thống', 'Kỹ Năng Khắc Phục Sự Cố Phần Cứng Và Phần Mềm']","['Chuyên môn Technical Leader', 'IT - Phần cứng và máy tính', 'IT - Phần mềm']",Lead,TopCV
tcv_0412,System Administrator,Infrastructure,Công Ty Cổ Phần VCCorp,40000000.0,11000000.0,0.0,Hà Nội,11/09/2025,"['Git', 'Quản Trị Hệ Thống Lưu Trữ', 'Quản Trị Hệ Thống Lưu Trữ (storage)']",['Chuyên môn System Administrator'],Junior,TopCV
tcv_0413,IT Helpdesk/IT support,Support,CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ CÔNG NGHỆ SAO VIỆT,0.0,0.0,1.0,Hà Nội,20/09/2025,"['Giải quyết vấn đề', 'Khắc Phục Sự Cố Máy Tính', 'Kiến Thức Về Phần Cứng Máy Tính', 'Kiến Thức Về Mạng Máy Tính', 'Kiến Thức Về Hệ Điều Hành Windows Và Hoặc Macos']","['Chuyên môn IT Helpdesk/IT support', 'IT - Phần cứng và máy tính']",Junior,TopCV
tcv_0414,IT Project Manager,Infrastructure,Công Ty TNHH WORLDCRAFT LOGISTICS,14000000.0,10000000.0,0.0,Khánh Hoà,11/09/2025,"['Kỹ năng giải quyết vấn đề', 'Khả Năng Làm Việc Nhóm', 'Khả Năng Quản Lý Thời Gian Hiệu Quả', 'Sử Dụng Thành Thạo Các Phần Mềm Văn Phòng (word, Excel, Powerpoint)', 'Kiến Thức Về Máy Tính Và Phần Mềm Cơ Bản', 'Tiếng Anh Giao Tiếp Tốt (ưu Tiên)', 'Khả Năng Tìm Kiếm Thông Tin Và Giải Quyết Vấn Đề Một Cách Độc Lập', 'Tiếng Anh Giao tiếp tốt', 'Kỹ Năng Phân Tích Dữ Liệu', 'Kinh Nghiệm Làm Việc Với Các Hệ Thống Quản Lý Cơ Sở Dữ Liệu (sql, Nosql)']","['Chuyên môn IT Project Manager', 'IT - Phần mềm', 'Marketing / Quảng cáo', 'Logistic / Vận tải', 'Nghỉ thứ 7', 'Tuổi 25 - 30']",Manager,TopCV
tcv_0415,Thiết kế đồ họa (Graphic Design),Design,Công ty CP Beta Media,0.0,0.0,1.0,Hà Nội,12/09/2025,"['Photoshop', 'AI', 'Adobe Illustrator', 'Thiết kế đồ họa', 'Adobe Premiere']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Nghỉ thứ 7']",Intern,TopCV
tcv_0416,Data Labeling (Gán nhãn dữ liệu),Data,Titan DMS,0.0,0.0,1.0,Hồ Chí Minh,11/09/2025,"['Nhập Liệu', 'Tốc Độ Đánh Máy Nhanh', 'Độ Chính Xác Cao', 'Kiểm Tra Dữ Liệu', 'Sử Dụng Thành Thạo Excel', 'Kỹ Năng Phân Tích Dữ Liệu Cơ Bản', 'Kinh Nghiệm Làm Việc Với Hệ Thống Quản Lý Dữ Liệu (dbms)', 'Kỹ Năng Sử Dụng Các Công Cụ Nhập Liệu Nâng Cao']","['Chuyên môn Data Labeling (Gán nhãn dữ liệu)', 'IT - Phần mềm', 'Kế toán', 'Ngân hàng', 'Nghỉ thứ 7']",Mid,TopCV
tcv_0417,Kinh doanh phần mềm,Sales,Công ty cổ phần Công nghệ Sapo,0.0,0.0,1.0,Bình Dương,11/09/2025,[],"['Chuyên môn Kinh doanh phần mềm', 'Direct Sales', 'Online Sales', 'Telesales', 'B2C', 'B2B', 'Thương mại điện tử', 'Thực phẩm / Đồ uống', 'Nhà hàng / Khách sạn']",Intern,TopCV
tcv_0418,IT Helpdesk/IT support,Support,CÔNG TY CỔ PHẦN FIVE-STAR E-LEARNING,10000000.0,8000000.0,0.0,Hà Nội,11/09/2025,"['Khắc Phục Sự Cố Phần Cứng', 'Khắc Phục Sự Cố Phần Mềm', 'Kiến Thức Về Hệ Điều Hành Windows Và Macos', 'Hỗ Trợ Kỹ Thuật Máy Tính', 'Quản Trị Mạng Cơ Bản']","['Chuyên môn IT Helpdesk/IT support', 'IT - Phần cứng và máy tính', 'Điện / Điện tử / Điện lạnh']",Junior,TopCV
tcv_0419,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY CỔ PHẦN DỊCH VỤ BẤT ĐỘNG SẢN ĐẤT XANH,22000000.0,18000000.0,0.0,Hồ Chí Minh,11/09/2025,"['Thiết kế đồ họa', 'Dựng Video', 'Sử Dụng Thành Thạo Các Phần Mềm Thiết Kế (adobe Photoshop, Illustrator, Premiere, After Effects)', 'Kỹ Năng Quay Phim, Chụp Ảnh', 'Biên tập Video']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Nghỉ thứ 7', 'Tuổi 26 - 33']",Junior,TopCV
tcv_0420,Product Owner/Product Manager,Infrastructure,CHI NHÁNH AROBID - CÔNG TY CỔ PHẦN TẦM NHÌN MỚI,30000000.0,20000000.0,0.0,Hồ Chí Minh,10/09/2025,"['Communication', 'Stakeholder Management', 'Agile Methodologies', 'Prioritization', 'Product Backlog Management']","['Chuyên môn Product Owner/Product Manager', 'IT - Phần mềm', 'Thương mại điện tử', 'Nghỉ thứ 7']",Manager,TopCV
tcv_0421,System Administrator,Infrastructure,Công ty TNHH TM & XNK Nhất Lâm,20000000.0,15000000.0,0.0,Hà Nội,10/09/2025,"['SAP ERP', 'Vận Hành Hệ Thống', 'Phân Tích Nghiệp Vụ', 'Hỗ Trợ Người Dùng', 'Khắc phục sự cố']","['Chuyên môn System Administrator', 'IT - Phần mềm', 'IT - Phần cứng và máy tính']",Junior,TopCV
tcv_0422,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY CỔ PHẦN THỰC PHẨM XUXIFARM,0.0,0.0,1.0,Hồ Chí Minh,10/09/2025,"['Adobe Photoshop', 'Adobe Illustrator', 'Tư duy sáng tạo', 'Thiết kế đồ họa', 'Typography']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Bán lẻ - Hàng tiêu dùng - FMCG', 'Thực phẩm / Đồ uống']",Mid,TopCV
tcv_0423,IT Consultant,Business,CÔNG TY CỔ PHẦN DỊCH  VỤ CÔNG NGHỆ TIN HỌC HPT,0.0,0.0,1.0,Hồ Chí Minh,10/09/2025,"['Kỹ năng giao tiếp', 'kỹ năng thuyết trình', 'Kỹ năng giải quyết vấn đề', 'Kiến Thức Về Sản Phẩm Dịch Vụ', 'Kỹ Năng Phân Tích Yêu Cầu']","['Chuyên môn IT Consultant', 'IT - Phần cứng và máy tính', 'IT - Phần mềm']",Junior,TopCV
tcv_0424,Sales IT Phần mềm khác,Sales,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ TRIPLAYZ,4000000.0,2000000.0,0.0,Hà Nội,10/09/2025,"['Ba', 'Tư Duy Phân Tích', 'Nghiên Cứu Thị Trường', 'Thu Thập Và Xử Lý Dữ Liệu', 'Sử Dụng Excel Google Sheets', 'Giao tiếp', 'Sử Dụng Sql', 'Tiếng Anh tốt', 'Khả Năng Học Hỏi Nhanh']","['Chuyên môn Sales IT Phần mềm khác', 'Direct Sales', 'B2B', 'IT - Phần mềm', 'Thương mại điện tử', 'Tài chính', 'Tuổi 22 - 25']",Intern,TopCV
tcv_0425,Manual Tester,Tester,Công ty cổ phần công nghệ và giải pháp y tế,12000000.0,7000000.0,0.0,Hà Nội,10/09/2025,"['Kiến Thức Về Quy Trình Kiểm Thử Phần Mềm', 'Kỹ Năng Viết Test Case', 'Kỹ Năng Thực Hiện Test Case', 'Kỹ Năng Báo Cáo Lỗi (bug Report)', 'Kỹ Năng Phân Tích Và Đánh Giá Kết Quả Kiểm Thử']",['Chuyên môn Manual Tester'],Junior,TopCV
tcv_0426,Bán hàng kỹ thuật IT,Other,CÔNG TY TNHH GITS,0.0,0.0,1.0,Hà Nội,30/09/2025,"['Kỹ năng xây dựng mối quan hệ', 'Kỹ Năng Đàm Phán Và Thương Lượng', 'Kỹ Năng Phân Tích Thị Trường', 'Kỹ Năng Lập Kế Hoạch Và Quản Lý Dự Án', 'Tiếng Hàn Lưu Loát (nghe, Nói, Đọc, Viết)']","['Chuyên môn Bán hàng kỹ thuật IT', 'Online Sales', 'Direct Sales', 'B2B', 'Có hỗ trợ Data', 'Nghỉ thứ 7']",Intern,TopCV
tcv_0427,Kinh doanh phần mềm,Sales,Công ty TNHH Quản trị số Fastdo,25000000.0,10000000.0,0.0,Hà Nội,10/09/2025,"['Thuyết trình', 'Xây dựng mối quan hệ', 'Đàm phán', 'Giao tiếp', 'Bán Hàng']","['Chuyên môn Kinh doanh phần mềm', 'B2B', 'Nghỉ thứ 7']",Intern,TopCV
tcv_0428,Thiết kế đồ họa (Graphic Design),Design,CHANCHANNOODLE,0.0,0.0,1.0,Hồ Chí Minh,10/09/2025,"['Adobe Photoshop', 'Adobe Illustrator', 'Thiết kế đồ họa', 'Tư duy sáng tạo', 'Typography']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo', 'Thiết kế / Kiến trúc', 'Nhà hàng / Khách sạn']",Junior,TopCV
tcv_0429,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY CỔ PHẦN FOREST MUSIC GROUP,12000000.0,10000000.0,0.0,Hà Nội,11/09/2025,"['Kỹ Năng Tạo Ảnh Bằng Ai (midjourney, Dall E 2, Stable Diffusion,...)', 'Tư Duy Hình Ảnh', 'Sáng tạo']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Nghỉ thứ 7']",Junior,TopCV
tcv_0430,khác,Other,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPBASE,8000000.0,3000000.0,0.0,Hà Nội,09/09/2025,"['CSS', 'Git', 'HTML', 'Javascript', 'Debugging']","['Chuyên môn khác', 'IT - Phần mềm', 'Thương mại điện tử', 'Nghỉ thứ 7']",Intern,TopCV
tcv_0431,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY CỔ PHẦN GỌN WELLNESS,13000000.0,11000000.0,0.0,Hồ Chí Minh,10/09/2025,"['Adobe Photoshop', 'Adobe Illustrator', 'Thiết kế đồ họa', 'Tư duy sáng tạo', 'Typography']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Bán lẻ - Hàng tiêu dùng - FMCG', 'Chăm sóc sức khỏe / Làm đẹp', 'Tuổi 20 - 30']",Junior,TopCV
tcv_0432,Kinh doanh phần mềm,Sales,CÔNG TY TNHH GPWEBMEDIA,0.0,0.0,1.0,Đà Nẵng,31/12/2025,"['Kỹ năng giao tiếp', 'Kỹ năng đàm phán', 'Kỹ năng Thuyết phục', 'kỹ năng quản lý thời gian', 'Kỹ Năng Tìm Kiếm Khách Hàng Tiềm Năng (lead Generation)', 'Kinh Nghiệm Làm Việc Trong Lĩnh Vực Tương Tự']","['Chuyên môn Kinh doanh phần mềm', 'Telesales', 'B2B', 'Marketing / Quảng cáo', 'Có hỗ trợ Data', 'Làm tại nhà', 'Phát âm chuẩn', 'Tuổi 18 - 40']",Intern,TopCV
tcv_0433,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ LÊ MÂY,15000000.0,12000000.0,0.0,Hồ Chí Minh,11/09/2025,"['Thiết kế đồ họa', 'Quản Lý Dự Án', 'Adobe Creative Suite (photoshop, Illustrator, Indesign)', 'Kiến Thức Về Màu Sắc Và Bố Cục', 'Kỹ Năng Giao Tiếp Và Trình Bày']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Bán lẻ - Hàng tiêu dùng - FMCG']",Junior,TopCV
tcv_0434,Fullstack Developer,Developer,CÔNG TY TNHH DAOUKIWOOM INNOVATION,40000000.0,40000000.0,0.0,Hồ Chí Minh,18/09/2025,"['CSS', 'Git', 'HTML', 'Java', 'Javascript', 'Spring Boot', 'Responsive Design', 'Java']","['Chuyên môn Fullstack Developer', 'Tài chính', 'IT - Phần mềm', 'Nghỉ thứ 7', 'Tuổi 26 - 30']",Junior,TopCV
tcv_0435,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY CỔ PHẦN TẬP ĐOÀN PHÚ SƠN,16000000.0,13000000.0,0.0,Hà Nội,08/09/2025,"['Photoshop', 'Sáng tạo', 'Tư Duy Thẩm Mỹ', 'Chụp Ảnh']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo', 'Mỹ thuật / Nghệ thuật / Điện ảnh', 'Công nghệ kỹ thuật']",Junior,TopCV
tcv_0436,IT Helpdesk/IT support,Support,Công ty Cổ phần Thế Giới Số (DIGIWORLD),20000000.0,15000000.0,0.0,Hồ Chí Minh,12/09/2025,"['Giải Quyết Sự Cố (troubleshooting): Khả Năng Phân Tích Và Giải Quyết Vấn Đề Nhanh Chóng, Hiệu Quả', 'Quản Trị Hệ Thống Mạng (networking): Tcp Ip, Routing, Switching, Firewall', 'Quản Trị Hệ Điều Hành (os): Windows Server, Linux (centos, Ubuntu, ...)', 'Quản Trị Cơ Sở Dữ Liệu (database): Sql Server, Mysql, Postgresql (tùy Thuộc Yêu Cầu Cụ Thể)', 'An Ninh Mạng (cybersecurity): Kiến Thức Về Các Mối Đe Dọa, Biện Pháp Phòng Ngừa Và Ứng Phó Sự Cố']","['Chuyên môn IT Helpdesk/IT support', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Nghỉ thứ 7', 'Tuổi 25 - 35']",Junior,TopCV
tcv_0437,"Bảo trì, sửa chữa khác",Other,CÔNG TY CỔ PHẦN DƯỢC PHẨM 3/2 - Nhà máy Sản xuất Dược phẩm GMP EU Long Hậu,11000000.0,9000000.0,0.0,"Long An, Hồ Chí Minh",30/09/2025,"['IT Helpdesk', 'Quản Lý Công Việc', 'Công Nghệ Thông Tin', 'Quản Trị Mạng', 'IT  Phần cứng']","['Chuyên môn Bảo trì, sửa chữa khác', 'Công nghệ kỹ thuật']",Junior,TopCV
tcv_0438,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY CỔ PHẦN TRUYỀN THÔNG KOG,10000000.0,8000000.0,0.0,Hà Nội,10/09/2025,"['Illustrator', 'Photoshop', 'Adobe Photoshop']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo']",Intern,TopCV
tcv_0439,IT Project Manager,Infrastructure,Công ty Cổ Phần An Ninh Mạng THD,0.0,0.0,1.0,Hồ Chí Minh,30/09/2025,"['Làm việc nhóm', 'Quản lý thời gian', 'Phân tích vấn đề', 'Giải quyết vấn đề', 'kỹ năng tổ chức', 'Giao tiếp hiệu quả', 'Cam Kết Với Công Việc', 'Soạn Thảo Báo Cáo', 'Quản Lý Rủi Ro Cơ Bản', 'Kỹ năng đàm phán', 'Kỹ Năng Lập Kế Hoạch', 'Ngoại Ngữ (tiếng Anh)', 'Thành Thạo Microsoft Office (word, Excel, Powerpoint)', 'Kỹ Năng Giám Sát Tiến Độ']","['Chuyên môn IT Project Manager', 'An ninh mạng', 'IT - Phần mềm']",Manager,TopCV
tcv_0440,Process Quality Assurance (PQA),Tester,NashTech,0.0,0.0,1.0,Hà Nội,07/09/2025,"['Kỹ năng giao tiếp', 'Kỹ năng giải quyết vấn đề', 'Kỹ năng làm việc nhóm', 'Kiến Thức Về Quy Trình Sản Xuất', 'Kỹ Năng Phân Tích Quy Trình']","['Chuyên môn Process Quality Assurance (PQA)', 'IT - Phần mềm', 'Nghỉ thứ 7']",Junior,TopCV
tcv_0441,Business Analyst (Phân tích nghiệp vụ),Data,"TECHVIFY SOFTWARE., JSC",40000000.0,40000000.0,0.0,Hà Nội,30/09/2025,[],"['Chuyên môn Business Analyst (Phân tích nghiệp vụ)', 'Nghỉ thứ 7']",Junior,TopCV
tcv_0442,DevOps Engineer,Developer,"TECHVIFY SOFTWARE., JSC",0.0,0.0,1.0,Hà Nội,15/09/2025,[],"['Chuyên môn DevOps Engineer', 'Nghỉ thứ 7']",Junior,TopCV
tcv_0443,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY CỔ PHẦN TRUYỀN THÔNG DU LỊCH VIỆT,12000000.0,10000000.0,0.0,Hồ Chí Minh,31/10/2025,"['Illustrator', 'Photoshop', 'AI', 'Thiết kế đồ họa', 'Thiết Kế', 'Thiết kế đồ họa', 'Truyền Thông Quảng Cáo']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc']",Junior,TopCV
tcv_0444,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH GIẢI PHÁP TỐT - GFT,13500000.0,8000000.0,0.0,Hồ Chí Minh,07/09/2025,"['Thiết Kế Ux', 'Thiết Kế Ui', 'Nghiên Cứu Người Dùng', 'Wireframing', 'Prototyping']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Nghỉ thứ 7']",Junior,TopCV
tcv_0445,Game Design,Developer,Công ty Cổ phần Gapu,10000000.0,8000000.0,0.0,Hà Nội,31/10/2025,"['khả năng làm việc độc lập và theo nhóm', 'Kỹ Năng Vẽ 2d Xuất Sắc', 'Hiểu Biết Về Nguyên Tắc Thiết Kế (composition, Color Theory, Perspective)', 'Khả Năng Tạo Ra Các Tác Phẩm Nghệ Thuật Chất Lượng Cao', 'Thành Thạo Phần Mềm Đồ Họa (photoshop, Illustrator, Clip Studio Paint, Krita, V.v.)', 'Game Artist', 'Kinh Nghiệm Làm Việc Với Engine Game (unity, Unreal Engine)', 'Kỹ Năng Hoạt Hình 2d (animation)']","['Chuyên môn Game Design', 'Game', 'Thiết kế / Kiến trúc']",Junior,TopCV
tcv_0446,Sales IT Phần mềm khác,Sales,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ NINA,4000000.0,4000000.0,0.0,Hồ Chí Minh,08/09/2025,[],"['Chuyên môn Sales IT Phần mềm khác', 'B2B', 'B2C', 'Thương mại điện tử', 'Marketing / Quảng cáo', 'IT - Phần mềm', 'Có hỗ trợ Data']",Intern,TopCV
tcv_0447,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH CAPICHI VIỆT NAM,0.0,0.0,1.0,Hồ Chí Minh,15/09/2025,"['Adobe Photoshop', 'Adobe Illustrator', 'Tư duy sáng tạo', 'Kỹ Năng Thiết Kế']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc', 'Nghỉ thứ 7', 'Tiếng Anh Giao tiếp cơ bản']",Intern,TopCV
tcv_0448,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY CỔ PHẦN ONE MOUNT GROUP,0.0,0.0,1.0,Hà Nội,07/09/2025,"['Thiết kế đồ họa', 'Adobe Creative Suite (photoshop, Illustrator, Indesign)', 'Tư duy sáng tạo', 'Kỹ năng giao tiếp', 'Quản Lý Dự Án']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc']",Junior,TopCV
tcv_0449,Product Owner/Product Manager,Infrastructure,Hamsa Corporation,0.0,0.0,1.0,Hà Nội,07/09/2025,"['Làm việc nhóm', 'phân tích yêu cầu', 'Giao tiếp hiệu quả', 'Quản Lý Backlog', 'Ưu Tiên Nhiệm Vụ', 'ecommerce', 'Product Lifecycle Management']","['Chuyên môn Product Owner/Product Manager', 'IT - Phần mềm', 'Thương mại điện tử', 'Nghỉ thứ 7']",Manager,TopCV
tcv_0450,Game Design,Developer,CÔNG TY TNHH PUZZLE STUDIO,0.0,0.0,1.0,Hồ Chí Minh,30/09/2025,"['Pbr Workflow', 'Uv Unwrapping', 'Game Engine Knowledge (unity, Unreal Engine)']","['Chuyên môn Game Design', 'Game', 'Nghỉ thứ 7']",Junior,TopCV
tcv_0451,Business Analyst (Phân tích nghiệp vụ),Data,FPT IS,0.0,0.0,1.0,Hà Nội,07/09/2025,"['Giao tiếp', 'Phân Tích Nghiệp Vụ', 'Thu Thập Yêu Cầu', 'Mô Hình Hóa Quy Trình', 'Viết Tài Liệu Đặc Tả']","['Chuyên môn Business Analyst (Phân tích nghiệp vụ)', 'Nghỉ thứ 7']",Junior,TopCV
tcv_0452,Kinh doanh phần mềm,Sales,CÔNG TY CỔ PHẦN GXE,20000000.0,20000000.0,0.0,Hà Nội & 62 nơi khác,03/09/2025,"['Marketing Online', 'Giao tiếp', 'Chăm Sóc Khách Hàng Online', 'Giải quyết vấn đề', 'Sử Dụng Mạng Xã Hội', 'Nghiên Cứu Thị Trường']","['Chuyên môn Kinh doanh phần mềm', 'Direct Sales', 'Online Sales', 'Telesales', 'B2B', 'B2C', 'B2G', 'IT - Phần mềm', 'Thương mại điện tử', 'Marketing / Quảng cáo', 'Có hỗ trợ Data', 'Làm tại nhà', 'Phát âm chuẩn', 'Diễn đạt trôi chảy', 'Từ 18 tuổi trở lên']",Intern,TopCV
tcv_0453,Software Engineer,Developer,Công ty CP Phần mềm MOR,40000000.0,40000000.0,0.0,Hồ Chí Minh,06/09/2025,"['Git', 'RESTful APIs', 'Spring Framework (spring Boot, Spring Mvc, Spring Data)', 'Databases (sql, Nosql)', 'Java (core Java, Multithreading, Collections)']","['Chuyên môn Software Engineer', 'Nghỉ thứ 7']",Mid,TopCV
tcv_0454,Backend Developer,Developer,CÔNG TY TNHH CÔNG NGHỆ GIẢI PHÁP CITYNOW,30000000.0,20000000.0,0.0,Hồ Chí Minh,06/09/2025,"['HTML5', 'Java', 'SQL', 'AWS', 'CSS3', 'Golang', 'Jira', 'RESTful APIs', 'Cloud Platforms (aws, Azure, Gcp)', 'Microservices Architecture', 'Containerization (docker, Kubernetes)', 'Security Best Practices']","['Chuyên môn Backend Developer', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Nghỉ thứ 7']",Junior,TopCV
